image_id,split,issues,status
003139,train,ok,ok
003138,train,ok,ok
003140,train,ok,ok
003145,train,ok,ok
003147,train,ok,ok
003146,train,ok,ok
003149,train,ok,ok
003150,train,ok,ok
003152,train,ok,ok
003148,train,ok,ok
003153,train,ok,ok
003151,train,ok,ok
003155,train,ok,ok
003154,train,ok,ok
003159,train,ok,ok
003158,train,ok,ok
003157,train,ok,ok
003156,train,ok,ok
003161,train,ok,ok
003160,train,ok,ok
003163,train,ok,ok
003162,train,ok,ok
003165,train,ok,ok
003164,train,ok,ok
003167,train,ok,ok
003168,train,ok,ok
003166,train,ok,ok
003170,train,ok,ok
003169,train,ok,ok
003175,train,ok,ok
003171,train,ok,ok
003176,train,ok,ok
003174,train,ok,ok
003172,train,ok,ok
003173,train,ok,ok
003178,train,ok,ok
003179,train,ok,ok
003177,train,ok,ok
003181,train,ok,ok
003182,train,ok,ok
003183,train,ok,ok
003185,train,ok,ok
003184,train,ok,ok
003186,train,ok,ok
003187,train,ok,ok
003188,train,ok,ok
003180,train,ok,ok
003189,train,ok,ok
003190,train,ok,ok
003192,train,ok,ok
003191,train,ok,ok
003193,train,ok,ok
003195,train,ok,ok
003194,train,ok,ok
003197,train,ok,ok
003196,train,ok,ok
003198,train,ok,ok
003200,train,ok,ok
003201,train,ok,ok
003203,train,ok,ok
003205,train,ok,ok
003202,train,ok,ok
003199,train,ok,ok
003204,train,ok,ok
003208,train,ok,ok
003206,train,ok,ok
003207,train,ok,ok
003209,train,ok,ok
003213,train,ok,ok
003211,train,ok,ok
003210,train,ok,ok
003216,train,ok,ok
003212,train,ok,ok
003214,train,ok,ok
003217,train,ok,ok
003215,train,ok,ok
003219,train,ok,ok
003218,train,ok,ok
003222,train,ok,ok
003221,train,ok,ok
003223,train,ok,ok
003220,train,ok,ok
003224,train,ok,ok
003225,train,ok,ok
003227,train,ok,ok
003226,train,ok,ok
003228,train,ok,ok
003229,train,ok,ok
003230,train,ok,ok
003231,train,ok,ok
003233,train,ok,ok
003235,train,ok,ok
003232,train,ok,ok
003234,train,ok,ok
003237,train,ok,ok
003240,train,ok,ok
003238,train,ok,ok
003239,train,ok,ok
003236,train,ok,ok
003241,train,ok,ok
003244,train,ok,ok
003243,train,ok,ok
003242,train,ok,ok
003245,train,ok,ok
003249,train,ok,ok
003246,train,ok,ok
003248,train,ok,ok
003247,train,ok,ok
003251,train,ok,ok
003254,train,ok,ok
003256,train,ok,ok
003250,train,ok,ok
003252,train,ok,ok
003257,train,ok,ok
003253,train,ok,ok
003255,train,ok,ok
003258,train,ok,ok
003260,train,ok,ok
003259,train,ok,ok
003262,train,ok,ok
003263,train,ok,ok
003264,train,ok,ok
003261,train,ok,ok
003265,train,ok,ok
003266,train,ok,ok
003269,train,ok,ok
003270,train,ok,ok
003268,train,ok,ok
003267,train,ok,ok
003271,train,ok,ok
003274,train,ok,ok
003272,train,ok,ok
003273,train,ok,ok
003277,train,ok,ok
003275,train,ok,ok
003280,train,ok,ok
003276,train,ok,ok
003278,train,ok,ok
003281,train,ok,ok
003279,train,ok,ok
003282,train,ok,ok
003283,train,ok,ok
003285,train,ok,ok
003284,train,ok,ok
003286,train,ok,ok
003287,train,ok,ok
003291,train,ok,ok
003290,train,ok,ok
003294,train,ok,ok
003288,train,ok,ok
003293,train,ok,ok
003289,train,ok,ok
003292,train,ok,ok
003295,train,ok,ok
003297,train,ok,ok
003299,train,ok,ok
003300,train,ok,ok
003296,train,ok,ok
003298,train,ok,ok
003302,train,ok,ok
003301,train,ok,ok
003306,train,ok,ok
003303,train,ok,ok
003305,train,ok,ok
003307,train,ok,ok
003304,train,ok,ok
003310,train,ok,ok
003308,train,ok,ok
003311,train,ok,ok
003309,train,ok,ok
003312,train,ok,ok
003313,train,ok,ok
003319,train,ok,ok
003317,train,ok,ok
003314,train,ok,ok
003318,train,ok,ok
003315,train,ok,ok
003316,train,ok,ok
003320,train,ok,ok
003321,train,ok,ok
003322,train,ok,ok
003323,train,ok,ok
003324,train,ok,ok
003325,train,ok,ok
003326,train,ok,ok
003327,train,ok,ok
003328,train,ok,ok
003330,train,ok,ok
003331,train,ok,ok
003329,train,ok,ok
003334,train,ok,ok
003332,train,ok,ok
003336,train,ok,ok
003333,train,ok,ok
003337,train,ok,ok
003338,train,ok,ok
003335,train,ok,ok
003339,train,ok,ok
003343,train,ok,ok
003341,train,ok,ok
003340,train,ok,ok
003342,train,ok,ok
003344,train,ok,ok
003345,train,ok,ok
003349,train,ok,ok
003348,train,ok,ok
003347,train,ok,ok
003346,train,ok,ok
003350,train,ok,ok
003351,train,ok,ok
003352,train,ok,ok
003354,train,ok,ok
003355,train,ok,ok
003353,train,ok,ok
003356,train,ok,ok
003357,train,ok,ok
003358,train,ok,ok
003359,train,ok,ok
003360,train,ok,ok
003362,train,ok,ok
003361,train,ok,ok
003363,train,ok,ok
003364,train,ok,ok
003365,train,ok,ok
003366,train,ok,ok
003367,train,ok,ok
003368,train,ok,ok
003369,train,ok,ok
003371,train,ok,ok
003370,train,ok,ok
003374,train,ok,ok
003378,train,ok,ok
003373,train,ok,ok
003377,train,ok,ok
003375,train,ok,ok
003372,train,ok,ok
003376,train,ok,ok
003379,train,ok,ok
003380,train,ok,ok
003382,train,ok,ok
003383,train,ok,ok
003384,train,ok,ok
003385,train,ok,ok
003381,train,ok,ok
003386,train,ok,ok
003389,train,ok,ok
003388,train,ok,ok
003387,train,ok,ok
003391,train,ok,ok
003390,train,ok,ok
003393,train,ok,ok
003392,train,ok,ok
003394,train,ok,ok
003395,train,ok,ok
003397,train,ok,ok
003398,train,ok,ok
003399,train,ok,ok
003400,train,ok,ok
003396,train,ok,ok
003402,train,ok,ok
003401,train,ok,ok
003406,train,ok,ok
003404,train,ok,ok
003403,train,ok,ok
003405,train,ok,ok
003408,train,ok,ok
003407,train,ok,ok
003410,train,ok,ok
003413,train,ok,ok
003414,train,ok,ok
003411,train,ok,ok
003409,train,ok,ok
003412,train,ok,ok
003415,train,ok,ok
003417,train,ok,ok
003416,train,ok,ok
003418,train,ok,ok
003420,train,ok,ok
003419,train,ok,ok
003422,train,ok,ok
003423,train,ok,ok
003421,train,ok,ok
003424,train,ok,ok
003425,train,ok,ok
003426,train,ok,ok
003427,train,ok,ok
003430,train,ok,ok
003428,train,ok,ok
003429,train,ok,ok
003433,train,ok,ok
003432,train,ok,ok
003435,train,ok,ok
003436,train,ok,ok
003437,train,ok,ok
003434,train,ok,ok
003438,train,ok,ok
003440,train,ok,ok
003441,train,ok,ok
003431,train,ok,ok
003439,train,ok,ok
003442,train,ok,ok
003445,train,ok,ok
003443,train,ok,ok
003444,train,ok,ok
003446,train,ok,ok
003447,train,ok,ok
003448,train,ok,ok
003450,train,ok,ok
003452,train,ok,ok
003454,train,ok,ok
003449,train,ok,ok
003456,train,ok,ok
003455,train,ok,ok
003453,train,ok,ok
003460,train,ok,ok
003458,train,ok,ok
003459,train,ok,ok
003451,train,ok,ok
003457,train,ok,ok
003461,train,ok,ok
003463,train,ok,ok
003464,train,ok,ok
003462,train,ok,ok
003465,train,ok,ok
003466,train,ok,ok
003467,train,ok,ok
003471,train,ok,ok
003470,train,ok,ok
003468,train,ok,ok
003472,train,ok,ok
003469,train,ok,ok
003473,train,ok,ok
003475,train,ok,ok
003477,train,ok,ok
003474,train,ok,ok
003478,train,ok,ok
003481,train,ok,ok
003479,train,ok,ok
003476,train,ok,ok
003480,train,ok,ok
003483,train,ok,ok
003485,train,ok,ok
003482,train,ok,ok
003484,train,ok,ok
003489,train,ok,ok
003487,train,ok,ok
003486,train,ok,ok
003488,train,ok,ok
003492,train,ok,ok
003490,train,ok,ok
003494,train,ok,ok
003493,train,ok,ok
003491,train,ok,ok
003499,train,ok,ok
003495,train,ok,ok
003497,train,ok,ok
003496,train,ok,ok
003498,train,ok,ok
003500,train,ok,ok
003501,train,ok,ok
003502,train,ok,ok
003504,train,ok,ok
003503,train,ok,ok
003505,train,ok,ok
003506,train,ok,ok
003507,train,ok,ok
003591,train,ok,ok
003509,train,ok,ok
003592,train,ok,ok
003508,train,ok,ok
003593,train,ok,ok
003510,train,ok,ok
003596,train,ok,ok
003594,train,ok,ok
003598,train,ok,ok
003601,train,ok,ok
003595,train,ok,ok
003599,train,ok,ok
003597,train,ok,ok
003600,train,ok,ok
003602,train,ok,ok
003603,train,ok,ok
003604,train,ok,ok
003607,train,ok,ok
003606,train,ok,ok
003605,train,ok,ok
003609,train,ok,ok
003608,train,ok,ok
003611,train,ok,ok
003610,train,ok,ok
003612,train,ok,ok
003615,train,ok,ok
003613,train,ok,ok
003616,train,ok,ok
003618,train,ok,ok
003617,train,ok,ok
003620,train,ok,ok
003619,train,ok,ok
003621,train,ok,ok
003624,train,ok,ok
003614,train,ok,ok
003623,train,ok,ok
003627,train,ok,ok
003622,train,ok,ok
003625,train,ok,ok
003626,train,ok,ok
003629,train,ok,ok
003632,train,ok,ok
003628,train,ok,ok
003631,train,ok,ok
003630,train,ok,ok
003633,train,ok,ok
003635,train,ok,ok
003634,train,ok,ok
003637,train,ok,ok
003640,train,ok,ok
003636,train,ok,ok
003638,train,ok,ok
003639,train,ok,ok
003642,train,ok,ok
003641,train,ok,ok
003643,train,ok,ok
003644,train,ok,ok
003646,train,ok,ok
003649,train,ok,ok
003647,train,ok,ok
003648,train,ok,ok
003645,train,ok,ok
003651,train,ok,ok
003652,train,ok,ok
003650,train,ok,ok
003653,train,ok,ok
003657,train,ok,ok
003655,train,ok,ok
003656,train,ok,ok
003654,train,ok,ok
003659,train,ok,ok
003658,train,ok,ok
003661,train,ok,ok
003660,train,ok,ok
003664,train,ok,ok
003663,train,ok,ok
003665,train,ok,ok
003667,train,ok,ok
003662,train,ok,ok
003666,train,ok,ok
003668,train,ok,ok
003669,train,ok,ok
003671,train,ok,ok
003672,train,ok,ok
003670,train,ok,ok
003674,train,ok,ok
003676,train,ok,ok
003675,train,ok,ok
003673,train,ok,ok
003677,train,ok,ok
003679,train,ok,ok
003680,train,ok,ok
003678,train,ok,ok
003681,train,ok,ok
003682,train,ok,ok
003685,train,ok,ok
003683,train,ok,ok
003686,train,ok,ok
003687,train,ok,ok
003684,train,ok,ok
003690,train,ok,ok
003688,train,ok,ok
003689,train,ok,ok
003691,train,ok,ok
003694,train,ok,ok
003693,train,ok,ok
003692,train,ok,ok
003695,train,ok,ok
003697,train,ok,ok
003698,train,ok,ok
003696,train,ok,ok
003699,train,ok,ok
003701,train,ok,ok
003700,train,ok,ok
003703,train,ok,ok
003702,train,ok,ok
003705,train,ok,ok
003704,train,ok,ok
003707,train,ok,ok
003706,train,ok,ok
003708,train,ok,ok
003709,train,ok,ok
003711,train,ok,ok
003710,train,ok,ok
003713,train,ok,ok
003714,train,ok,ok
003712,train,ok,ok
003716,train,ok,ok
003717,train,ok,ok
003715,train,ok,ok
003718,train,ok,ok
003719,train,ok,ok
003721,train,ok,ok
003722,train,ok,ok
003720,train,ok,ok
003725,train,ok,ok
003723,train,ok,ok
003724,train,ok,ok
003727,train,ok,ok
003728,train,ok,ok
003726,train,ok,ok
003730,train,ok,ok
003729,train,ok,ok
003732,train,ok,ok
003731,train,ok,ok
003734,train,ok,ok
003738,train,ok,ok
003735,train,ok,ok
003736,train,ok,ok
003737,train,ok,ok
003739,train,ok,ok
003733,train,ok,ok
003740,train,ok,ok
003743,train,ok,ok
003741,train,ok,ok
003742,train,ok,ok
003746,train,ok,ok
003747,train,ok,ok
003745,train,ok,ok
003744,train,ok,ok
003748,train,ok,ok
003749,train,ok,ok
003750,train,ok,ok
003751,train,ok,ok
003752,train,ok,ok
003754,train,ok,ok
003753,train,ok,ok
003758,train,ok,ok
003756,train,ok,ok
003755,train,ok,ok
003757,train,ok,ok
003759,train,ok,ok
003761,train,ok,ok
003760,train,ok,ok
003762,train,ok,ok
003763,train,ok,ok
003764,train,ok,ok
003766,train,ok,ok
003765,train,ok,ok
003767,train,ok,ok
003769,train,ok,ok
003770,train,ok,ok
003768,train,ok,ok
003771,train,ok,ok
003773,train,ok,ok
003776,train,ok,ok
003774,train,ok,ok
003775,train,ok,ok
003772,train,ok,ok
003778,train,ok,ok
003777,train,ok,ok
003781,train,ok,ok
003780,train,ok,ok
003779,train,ok,ok
003784,train,ok,ok
003782,train,ok,ok
003783,train,ok,ok
003785,train,ok,ok
003790,train,ok,ok
003787,train,ok,ok
003786,train,ok,ok
003788,train,ok,ok
003789,train,ok,ok
003792,train,ok,ok
003791,train,ok,ok
003793,train,ok,ok
003794,train,ok,ok
003795,train,ok,ok
003796,train,ok,ok
003797,train,ok,ok
003798,train,ok,ok
003799,train,ok,ok
003800,train,ok,ok
003801,train,ok,ok
003805,train,ok,ok
003802,train,ok,ok
003803,train,ok,ok
003806,train,ok,ok
003804,train,ok,ok
003808,train,ok,ok
003809,train,ok,ok
003812,train,ok,ok
003810,train,ok,ok
003813,train,ok,ok
003811,train,ok,ok
003816,train,ok,ok
003807,train,ok,ok
003814,train,ok,ok
003815,train,ok,ok
003817,train,ok,ok
003819,train,ok,ok
003818,train,ok,ok
003821,train,ok,ok
003822,train,ok,ok
003820,train,ok,ok
003826,train,ok,ok
003823,train,ok,ok
003825,train,ok,ok
003824,train,ok,ok
003827,train,ok,ok
003830,train,ok,ok
003828,train,ok,ok
003831,train,ok,ok
003829,train,ok,ok
003832,train,ok,ok
003833,train,ok,ok
003835,train,ok,ok
003836,train,ok,ok
003837,train,ok,ok
003838,train,ok,ok
003834,train,ok,ok
003841,train,ok,ok
003839,train,ok,ok
003840,train,ok,ok
003843,train,ok,ok
003842,train,ok,ok
003844,train,ok,ok
003846,train,ok,ok
003845,train,ok,ok
003847,train,ok,ok
003848,train,ok,ok
003850,train,ok,ok
003851,train,ok,ok
003849,train,ok,ok
003852,train,ok,ok
003853,train,ok,ok
003855,train,ok,ok
003854,train,ok,ok
003856,train,ok,ok
003857,train,ok,ok
003862,train,ok,ok
003859,train,ok,ok
003860,train,ok,ok
003865,train,ok,ok
003861,train,ok,ok
003864,train,ok,ok
003863,train,ok,ok
003866,train,ok,ok
003858,train,ok,ok
003868,train,ok,ok
003867,train,ok,ok
003870,train,ok,ok
003871,train,ok,ok
003872,train,ok,ok
003869,train,ok,ok
003874,train,ok,ok
003873,train,ok,ok
003875,train,ok,ok
003876,train,ok,ok
003877,train,ok,ok
003878,train,ok,ok
003880,train,ok,ok
003881,train,ok,ok
003882,train,ok,ok
003883,train,ok,ok
003885,train,ok,ok
003879,train,ok,ok
003886,train,ok,ok
003884,train,ok,ok
003887,train,ok,ok
003888,train,ok,ok
003889,train,ok,ok
003890,train,ok,ok
003892,train,ok,ok
003895,train,ok,ok
003891,train,ok,ok
003893,train,ok,ok
003894,train,ok,ok
003896,train,ok,ok
003898,train,ok,ok
003899,train,ok,ok
003897,train,ok,ok
003983,train,ok,ok
003981,train,ok,ok
003982,train,ok,ok
003900,train,ok,ok
003985,train,ok,ok
003984,train,ok,ok
003987,train,ok,ok
003991,train,ok,ok
003986,train,ok,ok
003989,train,ok,ok
003990,train,ok,ok
003992,train,ok,ok
003994,train,ok,ok
003988,train,ok,ok
003996,train,ok,ok
003995,train,ok,ok
003993,train,ok,ok
003997,train,ok,ok
003999,train,ok,ok
003998,train,ok,ok
004001,train,ok,ok
004000,train,ok,ok
004002,train,ok,ok
004003,train,ok,ok
004004,train,ok,ok
004005,train,ok,ok
004008,train,ok,ok
004007,train,ok,ok
004006,train,ok,ok
004011,train,ok,ok
004009,train,ok,ok
004012,train,ok,ok
004010,train,ok,ok
004014,train,ok,ok
004013,train,ok,ok
004015,train,ok,ok
004016,train,ok,ok
004017,train,ok,ok
004018,train,ok,ok
004020,train,ok,ok
004019,train,ok,ok
004021,train,ok,ok
004022,train,ok,ok
004023,train,ok,ok
004024,train,ok,ok
004026,train,ok,ok
004025,train,ok,ok
004027,train,ok,ok
004029,train,ok,ok
004030,train,ok,ok
004028,train,ok,ok
004031,train,ok,ok
004035,train,ok,ok
004038,train,ok,ok
004034,train,ok,ok
004032,train,ok,ok
004036,train,ok,ok
004039,train,ok,ok
004041,train,ok,ok
004037,train,ok,ok
004033,train,ok,ok
004042,train,ok,ok
004040,train,ok,ok
004045,train,ok,ok
004044,train,ok,ok
004049,train,ok,ok
004047,train,ok,ok
004050,train,ok,ok
004046,train,ok,ok
004043,train,ok,ok
004048,train,ok,ok
004053,train,ok,ok
004052,train,ok,ok
004054,train,ok,ok
004051,train,ok,ok
004055,train,ok,ok
004056,train,ok,ok
004059,train,ok,ok
004057,train,ok,ok
004060,train,ok,ok
004058,train,ok,ok
004062,train,ok,ok
004066,train,ok,ok
004063,train,ok,ok
004065,train,ok,ok
004067,train,ok,ok
004069,train,ok,ok
004061,train,ok,ok
004064,train,ok,ok
004068,train,ok,ok
004070,train,ok,ok
004073,train,ok,ok
004071,train,ok,ok
004072,train,ok,ok
004075,train,ok,ok
004074,train,ok,ok
004076,train,ok,ok
004078,train,ok,ok
004081,train,ok,ok
004077,train,ok,ok
004079,train,ok,ok
004083,train,ok,ok
004080,train,ok,ok
004082,train,ok,ok
004086,train,ok,ok
004085,train,ok,ok
004087,train,ok,ok
004084,train,ok,ok
004088,train,ok,ok
004090,train,ok,ok
004089,train,ok,ok
004091,train,ok,ok
004092,train,ok,ok
004094,train,ok,ok
004095,train,ok,ok
004093,train,ok,ok
004098,train,ok,ok
004096,train,ok,ok
004099,train,ok,ok
004101,train,ok,ok
004100,train,ok,ok
004097,train,ok,ok
004102,train,ok,ok
004104,train,ok,ok
004106,train,ok,ok
004103,train,ok,ok
004107,train,ok,ok
004105,train,ok,ok
004109,train,ok,ok
004108,train,ok,ok
004111,train,ok,ok
004112,train,ok,ok
004113,train,ok,ok
004110,train,ok,ok
004115,train,ok,ok
004117,train,ok,ok
004116,train,ok,ok
004119,train,ok,ok
004114,train,ok,ok
004120,train,ok,ok
004118,train,ok,ok
004121,train,ok,ok
004124,train,ok,ok
004126,train,ok,ok
004122,train,ok,ok
004125,train,ok,ok
004123,train,ok,ok
004129,train,ok,ok
004127,train,ok,ok
004128,train,ok,ok
004131,train,ok,ok
004130,train,ok,ok
004132,train,ok,ok
004135,train,ok,ok
004134,train,ok,ok
004133,train,ok,ok
004136,train,ok,ok
004138,train,ok,ok
004137,train,ok,ok
004140,train,ok,ok
004142,train,ok,ok
004141,train,ok,ok
004139,train,ok,ok
004143,train,ok,ok
004144,train,ok,ok
004145,train,ok,ok
004147,train,ok,ok
004148,train,ok,ok
004150,train,ok,ok
004146,train,ok,ok
004153,train,ok,ok
004154,train,ok,ok
004149,train,ok,ok
004155,train,ok,ok
004152,train,ok,ok
004151,train,ok,ok
004158,train,ok,ok
004156,train,ok,ok
004157,train,ok,ok
004159,train,ok,ok
004160,train,ok,ok
004161,train,ok,ok
004162,train,ok,ok
004164,train,ok,ok
004165,train,ok,ok
004163,train,ok,ok
004169,train,ok,ok
004167,train,ok,ok
004170,train,ok,ok
004166,train,ok,ok
004168,train,ok,ok
004172,train,ok,ok
004173,train,ok,ok
004175,train,ok,ok
004171,train,ok,ok
004174,train,ok,ok
004177,train,ok,ok
004176,train,ok,ok
004178,train,ok,ok
004179,train,ok,ok
004182,train,ok,ok
004181,train,ok,ok
004180,train,ok,ok
004183,train,ok,ok
004184,train,ok,ok
004185,train,ok,ok
004186,train,ok,ok
004187,train,ok,ok
004191,train,ok,ok
004189,train,ok,ok
004190,train,ok,ok
004188,train,ok,ok
004192,train,ok,ok
004193,train,ok,ok
004194,train,ok,ok
004195,train,ok,ok
004196,train,ok,ok
004197,train,ok,ok
004200,train,ok,ok
004198,train,ok,ok
004199,train,ok,ok
004202,train,ok,ok
004203,train,ok,ok
004201,train,ok,ok
004204,train,ok,ok
004205,train,ok,ok
004207,train,ok,ok
004206,train,ok,ok
004208,train,ok,ok
004209,train,ok,ok
004210,train,ok,ok
004216,train,ok,ok
004211,train,ok,ok
004213,train,ok,ok
004212,train,ok,ok
004214,train,ok,ok
004217,train,ok,ok
004215,train,ok,ok
004218,train,ok,ok
004219,train,ok,ok
004221,train,ok,ok
004220,train,ok,ok
004224,train,ok,ok
004222,train,ok,ok
004226,train,ok,ok
004223,train,ok,ok
004227,train,ok,ok
004228,train,ok,ok
004225,train,ok,ok
004231,train,ok,ok
004229,train,ok,ok
004230,train,ok,ok
004232,train,ok,ok
004233,train,ok,ok
004235,train,ok,ok
004234,train,ok,ok
004237,train,ok,ok
004238,train,ok,ok
004240,train,ok,ok
004239,train,ok,ok
004242,train,ok,ok
004241,train,ok,ok
004236,train,ok,ok
004245,train,ok,ok
004246,train,ok,ok
004244,train,ok,ok
004243,train,ok,ok
004247,train,ok,ok
004248,train,ok,ok
004249,train,ok,ok
004250,train,ok,ok
004254,train,ok,ok
004251,train,ok,ok
004252,train,ok,ok
004255,train,ok,ok
004253,train,ok,ok
004256,train,ok,ok
004258,train,ok,ok
004257,train,ok,ok
004262,train,ok,ok
004264,train,ok,ok
004260,train,ok,ok
004261,train,ok,ok
004259,train,ok,ok
004263,train,ok,ok
004265,train,ok,ok
004269,train,ok,ok
004266,train,ok,ok
004268,train,ok,ok
004270,train,ok,ok
004271,train,ok,ok
004267,train,ok,ok
004276,train,ok,ok
004272,train,ok,ok
004273,train,ok,ok
004274,train,ok,ok
004279,train,ok,ok
004275,train,ok,ok
004278,train,ok,ok
004277,train,ok,ok
004281,train,ok,ok
004283,train,ok,ok
004284,train,ok,ok
004280,train,ok,ok
004282,train,ok,ok
004285,train,ok,ok
004286,train,ok,ok
004287,train,ok,ok
004289,train,ok,ok
004293,train,ok,ok
004291,train,ok,ok
004290,train,ok,ok
004288,train,ok,ok
004294,train,ok,ok
004295,train,ok,ok
004296,train,ok,ok
004298,train,ok,ok
004292,train,ok,ok
004297,train,ok,ok
004301,train,ok,ok
004302,train,ok,ok
004299,train,ok,ok
004305,train,ok,ok
004300,train,ok,ok
004304,train,ok,ok
004308,train,ok,ok
004303,train,ok,ok
004309,train,ok,ok
004307,train,ok,ok
004306,train,ok,ok
004311,train,ok,ok
004310,train,ok,ok
004312,train,ok,ok
004313,train,ok,ok
004314,train,ok,ok
004316,train,ok,ok
004315,train,ok,ok
004318,train,ok,ok
004317,train,ok,ok
004319,train,ok,ok
004322,train,ok,ok
004321,train,ok,ok
004320,train,ok,ok
004325,train,ok,ok
004326,train,ok,ok
004324,train,ok,ok
004323,train,ok,ok
004330,train,ok,ok
004328,train,ok,ok
004327,train,ok,ok
004331,train,ok,ok
004329,train,ok,ok
004332,train,ok,ok
004333,train,ok,ok
004334,train,ok,ok
004337,train,ok,ok
004335,train,ok,ok
004336,train,ok,ok
004339,train,ok,ok
004338,train,ok,ok
004340,train,ok,ok
004343,train,ok,ok
004342,train,ok,ok
004344,train,ok,ok
004348,train,ok,ok
004341,train,ok,ok
004346,train,ok,ok
004349,train,ok,ok
004345,train,ok,ok
004350,train,ok,ok
004347,train,ok,ok
004353,train,ok,ok
004351,train,ok,ok
004352,train,ok,ok
004354,train,ok,ok
004356,train,ok,ok
004358,train,ok,ok
004355,train,ok,ok
004357,train,ok,ok
004361,train,ok,ok
004364,train,ok,ok
004360,train,ok,ok
004362,train,ok,ok
004363,train,ok,ok
004365,train,ok,ok
004359,train,ok,ok
004369,train,ok,ok
004366,train,ok,ok
004373,train,ok,ok
004367,train,ok,ok
004372,train,ok,ok
004370,train,ok,ok
004371,train,ok,ok
004368,train,ok,ok
004374,train,ok,ok
004375,train,ok,ok
004377,train,ok,ok
004376,train,ok,ok
004378,train,ok,ok
004381,train,ok,ok
004382,train,ok,ok
004379,train,ok,ok
004380,train,ok,ok
004383,train,ok,ok
004384,train,ok,ok
004385,train,ok,ok
004386,train,ok,ok
000001,test,ok,ok
000003,test,ok,ok
004387,train,ok,ok
004390,train,ok,ok
004388,train,ok,ok
000002,test,ok,ok
004389,train,ok,ok
000008,test,ok,ok
000005,test,ok,ok
000004,test,ok,ok
000006,test,ok,ok
000010,test,ok,ok
000007,test,ok,ok
000009,test,ok,ok
000011,test,ok,ok
000014,test,ok,ok
000013,test,ok,ok
000012,test,ok,ok
000015,test,ok,ok
000016,test,ok,ok
000017,test,ok,ok
000019,test,ok,ok
000018,test,ok,ok
000020,test,ok,ok
000021,test,ok,ok
000022,test,ok,ok
000023,test,ok,ok
000024,test,ok,ok
000025,test,ok,ok
000026,test,ok,ok
000030,test,ok,ok
000031,test,ok,ok
000027,test,ok,ok
000028,test,ok,ok
000029,test,ok,ok
000032,test,ok,ok
000034,test,ok,ok
000036,test,ok,ok
000033,test,ok,ok
000039,test,ok,ok
000037,test,ok,ok
000040,test,ok,ok
000038,test,ok,ok
000035,test,ok,ok
000041,test,ok,ok
000042,test,ok,ok
000043,test,ok,ok
000045,test,ok,ok
000044,test,ok,ok
000047,test,ok,ok
000048,test,ok,ok
000049,test,ok,ok
000046,test,ok,ok
000050,test,ok,ok
000051,test,ok,ok
000056,test,ok,ok
000055,test,ok,ok
000054,test,ok,ok
000053,test,ok,ok
000058,test,ok,ok
000052,test,ok,ok
000059,test,ok,ok
000057,test,ok,ok
000060,test,ok,ok
000061,test,ok,ok
000062,test,ok,ok
000063,test,ok,ok
000064,test,ok,ok
000065,test,ok,ok
000069,test,ok,ok
000071,test,ok,ok
000066,test,ok,ok
000068,test,ok,ok
000072,test,ok,ok
000074,test,ok,ok
000070,test,ok,ok
000067,test,ok,ok
000076,test,ok,ok
000073,test,ok,ok
000075,test,ok,ok
000078,test,ok,ok
000079,test,ok,ok
000077,test,ok,ok
000080,test,ok,ok
000081,test,ok,ok
000085,test,ok,ok
000084,test,ok,ok
000083,test,ok,ok
000082,test,ok,ok
000087,test,ok,ok
000086,test,ok,ok
000089,test,ok,ok
000094,test,ok,ok
000088,test,ok,ok
000091,test,ok,ok
000090,test,ok,ok
000092,test,ok,ok
000095,test,ok,ok
000097,test,ok,ok
000096,test,ok,ok
000093,test,ok,ok
000099,test,ok,ok
000100,test,ok,ok
000101,test,ok,ok
000098,test,ok,ok
000102,test,ok,ok
000103,test,ok,ok
000105,test,ok,ok
000107,test,ok,ok
000106,test,ok,ok
000104,test,ok,ok
000108,test,ok,ok
000109,test,ok,ok
000110,test,ok,ok
000111,test,ok,ok
000114,test,ok,ok
000116,test,ok,ok
000112,test,ok,ok
000113,test,ok,ok
000118,test,ok,ok
000117,test,ok,ok
000115,test,ok,ok
000119,test,ok,ok
000120,test,ok,ok
000122,test,ok,ok
000123,test,ok,ok
000125,test,ok,ok
000124,test,ok,ok
000128,test,ok,ok
000121,test,ok,ok
000129,test,ok,ok
000126,test,ok,ok
000131,test,ok,ok
000127,test,ok,ok
000134,test,ok,ok
000132,test,ok,ok
000133,test,ok,ok
000130,test,ok,ok
000136,test,ok,ok
000138,test,ok,ok
000135,test,ok,ok
000139,test,ok,ok
000137,test,ok,ok
000142,test,ok,ok
000141,test,ok,ok
000144,test,ok,ok
000145,test,ok,ok
000140,test,ok,ok
000147,test,ok,ok
000146,test,ok,ok
000143,test,ok,ok
000148,test,ok,ok
000150,test,ok,ok
000152,test,ok,ok
000149,test,ok,ok
000155,test,ok,ok
000151,test,ok,ok
000156,test,ok,ok
000153,test,ok,ok
000159,test,ok,ok
000154,test,ok,ok
000158,test,ok,ok
000160,test,ok,ok
000157,test,ok,ok
000161,test,ok,ok
000164,test,ok,ok
000162,test,ok,ok
000165,test,ok,ok
000167,test,ok,ok
000166,test,ok,ok
000168,test,ok,ok
000163,test,ok,ok
000169,test,ok,ok
000172,test,ok,ok
000170,test,ok,ok
000171,test,ok,ok
000173,test,ok,ok
000174,test,ok,ok
000175,test,ok,ok
000177,test,ok,ok
000178,test,ok,ok
000176,test,ok,ok
000179,test,ok,ok
000180,test,ok,ok
000182,test,ok,ok
000183,test,ok,ok
